P_min_pct,S_min_pct,policy,fit_method,evaluation_window,n_test_months,n_infeasible_fits,n_meets_both,pass_rate_both,pass_rate_packet,pass_rate_sensor,mean_n_links,mean_test_packet_coverage_pct,min_test_packet_coverage_pct,mean_test_worst_sensor_coverage_pct,min_test_worst_sensor_coverage_pct,mean_extra_budget_over_oracle_when_passing,max_extra_budget_over_oracle_when_passing,mean_subset_jaccard_with_test_oracle,n_reconfigurations,mean_consecutive_subset_jaccard,mean_links_changed_per_reoptimization,max_links_changed_in_one_reoptimization
90,80,expanding_window,multicover,common_excluding_new_sensor_cold_starts,13,0,11,0.8461538461538461,1.0,0.8461538461538461,9.076923076923077,94.0610642272038,90.92120929750996,84.39264037476576,68.6696562032885,0.09090909090909091,1.0,0.5280872973180666,3,0.9583333333333335,0.4166666666666667,2
90,80,expanding_window,multicover,excluding_initial_observation_cold_start,15,0,11,0.7333333333333333,0.9333333333333333,0.7333333333333333,9.066666666666666,91.98083363864687,65.12859597225273,78.16515882666657,0.0,0.09090909090909091,1.0,0.5306168341462459,3,0.9642857142857144,0.35714285714285715,2
90,80,expanding_window,proposed,all_available_policy_months,16,0,11,0.6875,0.875,0.6875,9.0625,90.14231438440345,62.564525570751954,74.193447338471,0.0,0.09090909090909091,1.0,0.521491743550567,4,0.9256410256410257,0.8666666666666667,8
90,80,expanding_window,proposed,common_after_initial_window,14,0,11,0.7857142857142857,0.9285714285714286,0.7857142857142857,9.071428571428571,91.99445935185015,65.12859597225273,78.36459463371106,0.0,0.09090909090909091,1.0,0.5113751794424064,3,0.9615384615384617,0.38461538461538464,2
90,80,expanding_window,proposed,common_excluding_new_sensor_cold_starts,13,0,11,0.8461538461538461,1.0,0.8461538461538461,9.076923076923077,94.0610642272038,90.92120929750996,84.39264037476576,68.6696562032885,0.09090909090909091,1.0,0.5280872973180666,3,0.9583333333333335,0.4166666666666667,2
90,80,expanding_window,proposed,excluding_initial_observation_cold_start,15,0,11,0.7333333333333333,0.9333333333333333,0.7333333333333333,9.066666666666666,91.98083363864687,65.12859597225273,78.16515882666657,0.0,0.09090909090909091,1.0,0.5306168341462459,3,0.9642857142857144,0.35714285714285715,2
90,80,frozen_initial_window,coverage_only,all_available_policy_months,14,0,0,0.0,0.7857142857142857,0.0,9.0,87.58377327306631,54.09039825352331,61.60732313237338,0.0,,,0.39055606048087255,0,1.0,0.0,0
90,80,frozen_initial_window,coverage_only,common_after_initial_window,14,0,0,0.0,0.7857142857142857,0.0,9.0,87.58377327306631,54.09039825352331,61.60732313237338,0.0,,,0.39055606048087255,0,1.0,0.0,0
90,80,frozen_initial_window,coverage_only,common_excluding_new_sensor_cold_starts,13,0,0,0.0,0.8461538461538461,0.0,9.0,90.16018673610809,82.28727362937236,66.3463479887098,0.0,,,0.4084530853761624,0,1.0,0.0,0
90,80,frozen_initial_window,coverage_only,excluding_initial_observation_cold_start,14,0,0,0.0,0.7857142857142857,0.0,9.0,87.58377327306631,54.09039825352331,61.60732313237338,0.0,,,0.39055606048087255,0,1.0,0.0,0
90,80,frozen_initial_window,multicover,all_available_policy_months,14,0,0,0.0,0.7857142857142857,0.0,9.0,87.58377327306631,54.09039825352331,61.60732313237338,0.0,,,0.39055606048087255,0,1.0,0.0,0
90,80,frozen_initial_window,multicover,common_after_initial_window,14,0,0,0.0,0.7857142857142857,0.0,9.0,87.58377327306631,54.09039825352331,61.60732313237338,0.0,,,0.39055606048087255,0,1.0,0.0,0
90,80,frozen_initial_window,multicover,common_excluding_new_sensor_cold_starts,13,0,0,0.0,0.8461538461538461,0.0,9.0,90.16018673610809,82.28727362937236,66.3463479887098,0.0,,,0.4084530853761624,0,1.0,0.0,0
90,80,frozen_initial_window,multicover,excluding_initial_observation_cold_start,14,0,0,0.0,0.7857142857142857,0.0,9.0,87.58377327306631,54.09039825352331,61.60732313237338,0.0,,,0.39055606048087255,0,1.0,0.0,0
