P_min_pct,S_min_pct,method,n_links,selected_links,subset_hash,min_month_packet_coverage_pct,min_month_worst_sensor_coverage_pct,worst_packet_slack_pp,worst_sensor_slack_pp,months_meeting_packet_threshold,months_meeting_sensor_threshold,months_meeting_both_thresholds,mean_packet_shortfall_pp,mean_sensor_shortfall_pp,mean_month_packet_coverage_pct,mean_month_worst_sensor_coverage_pct
89,65,Multi-cover greedy,10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayA,d708670db0b5,66.88799038921111,17.333499005964214,-22.11200961078889,-47.666500994035786,15,15,15,1.846646775823013,3.564790240073714,92.53240863732839,81.14330309886016
89,66,Proposed fairness greedy (lambda=1),10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,d53238027e5c,68.10613204500537,17.333499005964214,-20.893867954994633,-48.666500994035786,15,15,15,1.774991384305704,3.6824372988972436,92.64450689912206,81.14330309886016
89,66,Multi-cover greedy,10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayA,d708670db0b5,66.88799038921111,17.333499005964214,-22.11200961078889,-48.666500994035786,15,15,15,1.846646775823013,3.6824372988972436,92.53240863732839,81.14330309886016
89,67,Proposed fairness greedy (lambda=1),10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,d53238027e5c,68.10613204500537,17.333499005964214,-20.893867954994633,-49.666500994035786,15,15,15,1.774991384305704,3.8000843577207726,92.64450689912206,81.14330309886016
89,67,Multi-cover greedy,10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayA,d708670db0b5,66.88799038921111,17.333499005964214,-22.11200961078889,-49.666500994035786,15,15,15,1.846646775823013,3.8000843577207726,92.53240863732839,81.14330309886016
89,68,Proposed fairness greedy (lambda=1),10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,d53238027e5c,68.10613204500537,17.333499005964214,-20.893867954994633,-50.666500994035786,15,15,15,1.774991384305704,3.917731416544302,92.64450689912206,81.14330309886016
89,68,Multi-cover greedy,10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayA,d708670db0b5,66.88799038921111,17.333499005964214,-22.11200961078889,-50.666500994035786,15,15,15,1.846646775823013,3.917731416544302,92.53240863732839,81.14330309886016
89,69,Proposed fairness greedy (lambda=1),10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,d53238027e5c,68.10613204500537,17.333499005964214,-20.893867954994633,-51.666500994035786,15,15,15,1.774991384305704,4.035378475367831,92.64450689912206,81.14330309886016
89,69,Multi-cover greedy,10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayA,d708670db0b5,66.88799038921111,17.333499005964214,-22.11200961078889,-51.666500994035786,15,15,15,1.846646775823013,4.035378475367831,92.53240863732839,81.14330309886016
89,70,Proposed fairness greedy (lambda=1),10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,d53238027e5c,68.10613204500537,17.333499005964214,-20.893867954994633,-52.666500994035786,15,15,15,1.774991384305704,4.153025534191361,92.64450689912206,81.14330309886016
89,70,Multi-cover greedy,10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayA,d708670db0b5,66.88799038921111,17.333499005964214,-22.11200961078889,-52.666500994035786,15,15,15,1.846646775823013,4.153025534191361,92.53240863732839,81.14330309886016
89,71,Proposed fairness greedy (lambda=1),10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,d53238027e5c,68.10613204500537,17.333499005964214,-20.893867954994633,-53.666500994035786,15,15,15,1.774991384305704,4.27067259301489,92.64450689912206,81.14330309886016
89,71,Multi-cover greedy,10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayA,d708670db0b5,66.88799038921111,17.333499005964214,-22.11200961078889,-53.666500994035786,15,15,15,1.846646775823013,4.27067259301489,92.53240863732839,81.14330309886016
89,72,Proposed fairness greedy (lambda=1),10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,d53238027e5c,68.10613204500537,17.333499005964214,-20.893867954994633,-54.666500994035786,15,15,15,1.774991384305704,4.38831965183842,92.64450689912206,81.14330309886016
89,72,Multi-cover greedy,10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayA,d708670db0b5,66.88799038921111,17.333499005964214,-22.11200961078889,-54.666500994035786,15,15,15,1.846646775823013,4.38831965183842,92.53240863732839,81.14330309886016
89,73,Proposed fairness greedy (lambda=1),10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,d53238027e5c,68.10613204500537,17.333499005964214,-20.893867954994633,-55.666500994035786,15,15,15,1.774991384305704,4.505966710661949,92.64450689912206,81.14330309886016
89,73,Multi-cover greedy,10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayA,d708670db0b5,66.88799038921111,17.333499005964214,-22.11200961078889,-55.666500994035786,15,15,15,1.846646775823013,4.505966710661949,92.53240863732839,81.14330309886016
89,74,Proposed fairness greedy (lambda=1),10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,d53238027e5c,68.10613204500537,17.333499005964214,-20.893867954994633,-56.666500994035786,15,15,15,1.774991384305704,4.623613769485479,92.64450689912206,81.14330309886016
89,74,Multi-cover greedy,10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayA,d708670db0b5,66.88799038921111,17.333499005964214,-22.11200961078889,-56.666500994035786,15,15,15,1.846646775823013,4.623613769485479,92.53240863732839,81.14330309886016
89,75,Proposed fairness greedy (lambda=1),10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,d53238027e5c,68.10613204500537,17.333499005964214,-20.893867954994633,-57.666500994035786,15,15,15,1.774991384305704,4.741260828309008,92.64450689912206,81.14330309886016
89,75,Multi-cover greedy,10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayA,d708670db0b5,66.88799038921111,17.333499005964214,-22.11200961078889,-57.666500994035786,15,15,15,1.846646775823013,4.741260828309008,92.53240863732839,81.14330309886016
89,76,Proposed fairness greedy (lambda=1),10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,d53238027e5c,68.10613204500537,17.333499005964214,-20.893867954994633,-58.666500994035786,15,15,15,1.774991384305704,4.8589078871325375,92.64450689912206,81.14330309886016
89,76,Multi-cover greedy,10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayA,d708670db0b5,66.88799038921111,17.333499005964214,-22.11200961078889,-58.666500994035786,15,15,15,1.846646775823013,4.8589078871325375,92.53240863732839,81.14330309886016
89,77,Proposed fairness greedy (lambda=1),10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,d53238027e5c,68.10613204500537,17.333499005964214,-20.893867954994633,-59.666500994035786,15,15,15,1.774991384305704,4.9765549459560665,92.64450689912206,81.14330309886016
89,77,Multi-cover greedy,10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayA,d708670db0b5,66.88799038921111,17.333499005964214,-22.11200961078889,-59.666500994035786,15,15,15,1.846646775823013,4.9765549459560665,92.53240863732839,81.14330309886016
89,89,Proposed fairness greedy (lambda=1),12,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,fba66e5cdf8c,78.5242788678904,17.333499005964214,-10.475721132109598,-71.66650099403579,15,12,12,1.1321072847560676,6.64206402885783,95.30868439399289,84.31997339445302
89,89,Multi-cover greedy,12,sensor01→gatewayA;sensor01→gatewayB;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,1857c34ccaa1,74.07283014480772,17.333499005964214,-14.927169855192275,-71.66650099403579,15,8,8,1.4011571520437447,7.0949621683777915,94.15400091545355,82.67847276683732
89,91,Proposed fairness greedy (lambda=1),14,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA;sensor10→gatewayC,ba7836f47dfe,81.05742110584855,17.333499005964214,-7.942578894151453,-73.66650099403579,15,14,14,0.5449881574328577,6.483755642410328,97.23834709357982,89.23134868455652
89,91,Multi-cover greedy,14,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor07→gatewayB;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA;sensor10→gatewayC,7d0409742162,80.99223032302699,17.333499005964214,-8.007769676973012,-73.66650099403579,15,11,11,0.761813431551253,7.005931362090352,96.43474975762871,86.58389421375502
89,92,Proposed fairness greedy (lambda=1),14,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA;sensor10→gatewayC,ba7836f47dfe,81.05742110584855,17.333499005964214,-7.942578894151453,-74.66650099403579,15,14,14,0.5449881574328577,6.660226230645622,97.23834709357982,89.23134868455652
89,92,Multi-cover greedy,14,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor07→gatewayB;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA;sensor10→gatewayC,7d0409742162,80.99223032302699,17.333499005964214,-8.007769676973012,-74.66650099403579,15,10,10,0.761813431551253,7.417269307087821,96.43474975762871,86.58389421375502
89,95,Proposed fairness greedy (lambda=1),17,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor03→gatewayC;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor05→gatewayC;sensor06→gatewayA;sensor07→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA;sensor10→gatewayC,126ff9a6f407,92.6020177489569,60.10386612810156,3.6020177489568965,-34.89613387189844,17,15,15,0.0,2.0666735145595405,99.1281265199174,94.76426136423231
89,95,Multi-cover greedy,17,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor03→gatewayC;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor05→gatewayB;sensor06→gatewayA;sensor07→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA;sensor10→gatewayC,4deb1457865a,88.66211101494581,60.10386612810156,-0.3378889850541924,-34.89613387189844,16,15,15,0.01987582265024661,2.0666735145595405,98.62758524078373,94.41404901090611
90,50,Proposed fairness greedy (lambda=1),10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,d53238027e5c,68.10613204500537,17.333499005964214,-21.893867954994633,-32.666500994035786,15,16,15,1.8926384431292333,1.921558882002105,92.64450689912206,81.14330309886016
90,50,Multi-cover greedy,10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayA,d708670db0b5,66.88799038921111,17.333499005964214,-23.11200961078889,-32.666500994035786,15,16,15,1.9642938346465424,1.921558882002105,92.53240863732839,81.14330309886016
90,51,Proposed fairness greedy (lambda=1),10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,d53238027e5c,68.10613204500537,17.333499005964214,-21.893867954994633,-33.666500994035786,15,16,15,1.8926384431292333,1.9803824114138697,92.64450689912206,81.14330309886016
90,51,Multi-cover greedy,10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayA,d708670db0b5,66.88799038921111,17.333499005964214,-23.11200961078889,-33.666500994035786,15,16,15,1.9642938346465424,1.9803824114138697,92.53240863732839,81.14330309886016
90,52,Proposed fairness greedy (lambda=1),10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,d53238027e5c,68.10613204500537,17.333499005964214,-21.893867954994633,-34.666500994035786,15,16,15,1.8926384431292333,2.0392059408256347,92.64450689912206,81.14330309886016
90,52,Multi-cover greedy,10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayA,d708670db0b5,66.88799038921111,17.333499005964214,-23.11200961078889,-34.666500994035786,15,16,15,1.9642938346465424,2.0392059408256347,92.53240863732839,81.14330309886016
90,53,Proposed fairness greedy (lambda=1),10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,d53238027e5c,68.10613204500537,17.333499005964214,-21.893867954994633,-35.666500994035786,15,15,15,1.8926384431292333,2.153025534191361,92.64450689912206,81.14330309886016
90,53,Multi-cover greedy,10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayA,d708670db0b5,66.88799038921111,17.333499005964214,-23.11200961078889,-35.666500994035786,15,15,15,1.9642938346465424,2.153025534191361,92.53240863732839,81.14330309886016
90,54,Proposed fairness greedy (lambda=1),10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,d53238027e5c,68.10613204500537,17.333499005964214,-21.893867954994633,-36.666500994035786,15,15,15,1.8926384431292333,2.2706725930148903,92.64450689912206,81.14330309886016
90,54,Multi-cover greedy,10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayA,d708670db0b5,66.88799038921111,17.333499005964214,-23.11200961078889,-36.666500994035786,15,15,15,1.9642938346465424,2.2706725930148903,92.53240863732839,81.14330309886016
90,55,Proposed fairness greedy (lambda=1),10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,d53238027e5c,68.10613204500537,17.333499005964214,-21.893867954994633,-37.666500994035786,15,15,15,1.8926384431292333,2.3883196518384198,92.64450689912206,81.14330309886016
90,55,Multi-cover greedy,10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayA,d708670db0b5,66.88799038921111,17.333499005964214,-23.11200961078889,-37.666500994035786,15,15,15,1.9642938346465424,2.3883196518384198,92.53240863732839,81.14330309886016
90,56,Proposed fairness greedy (lambda=1),10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,d53238027e5c,68.10613204500537,17.333499005964214,-21.893867954994633,-38.666500994035786,15,15,15,1.8926384431292333,2.505966710661949,92.64450689912206,81.14330309886016
90,56,Multi-cover greedy,10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayA,d708670db0b5,66.88799038921111,17.333499005964214,-23.11200961078889,-38.666500994035786,15,15,15,1.9642938346465424,2.505966710661949,92.53240863732839,81.14330309886016
90,57,Proposed fairness greedy (lambda=1),10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,d53238027e5c,68.10613204500537,17.333499005964214,-21.893867954994633,-39.666500994035786,15,15,15,1.8926384431292333,2.6236137694854786,92.64450689912206,81.14330309886016
90,57,Multi-cover greedy,10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayA,d708670db0b5,66.88799038921111,17.333499005964214,-23.11200961078889,-39.666500994035786,15,15,15,1.9642938346465424,2.6236137694854786,92.53240863732839,81.14330309886016
90,58,Proposed fairness greedy (lambda=1),10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,d53238027e5c,68.10613204500537,17.333499005964214,-21.893867954994633,-40.666500994035786,15,15,15,1.8926384431292333,2.741260828309008,92.64450689912206,81.14330309886016
90,58,Multi-cover greedy,10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayA,d708670db0b5,66.88799038921111,17.333499005964214,-23.11200961078889,-40.666500994035786,15,15,15,1.9642938346465424,2.741260828309008,92.53240863732839,81.14330309886016
90,59,Proposed fairness greedy (lambda=1),10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,d53238027e5c,68.10613204500537,17.333499005964214,-21.893867954994633,-41.666500994035786,15,15,15,1.8926384431292333,2.8589078871325375,92.64450689912206,81.14330309886016
90,59,Multi-cover greedy,10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayA,d708670db0b5,66.88799038921111,17.333499005964214,-23.11200961078889,-41.666500994035786,15,15,15,1.9642938346465424,2.8589078871325375,92.53240863732839,81.14330309886016
90,60,Proposed fairness greedy (lambda=1),10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,d53238027e5c,68.10613204500537,17.333499005964214,-21.893867954994633,-42.666500994035786,15,15,15,1.8926384431292333,2.976554945956067,92.64450689912206,81.14330309886016
90,60,Multi-cover greedy,10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayA,d708670db0b5,66.88799038921111,17.333499005964214,-23.11200961078889,-42.666500994035786,15,15,15,1.9642938346465424,2.976554945956067,92.53240863732839,81.14330309886016
90,61,Proposed fairness greedy (lambda=1),10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,d53238027e5c,68.10613204500537,17.333499005964214,-21.893867954994633,-43.666500994035786,15,15,15,1.8926384431292333,3.0942020047795964,92.64450689912206,81.14330309886016
90,61,Multi-cover greedy,10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayA,d708670db0b5,66.88799038921111,17.333499005964214,-23.11200961078889,-43.666500994035786,15,15,15,1.9642938346465424,3.0942020047795964,92.53240863732839,81.14330309886016
90,62,Proposed fairness greedy (lambda=1),10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,d53238027e5c,68.10613204500537,17.333499005964214,-21.893867954994633,-44.666500994035786,15,15,15,1.8926384431292333,3.211849063603126,92.64450689912206,81.14330309886016
90,62,Multi-cover greedy,10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayA,d708670db0b5,66.88799038921111,17.333499005964214,-23.11200961078889,-44.666500994035786,15,15,15,1.9642938346465424,3.211849063603126,92.53240863732839,81.14330309886016
90,63,Proposed fairness greedy (lambda=1),10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,d53238027e5c,68.10613204500537,17.333499005964214,-21.893867954994633,-45.666500994035786,15,15,15,1.8926384431292333,3.3294961224266553,92.64450689912206,81.14330309886016
90,63,Multi-cover greedy,10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayA,d708670db0b5,66.88799038921111,17.333499005964214,-23.11200961078889,-45.666500994035786,15,15,15,1.9642938346465424,3.3294961224266553,92.53240863732839,81.14330309886016
90,64,Proposed fairness greedy (lambda=1),10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,d53238027e5c,68.10613204500537,17.333499005964214,-21.893867954994633,-46.666500994035786,15,15,15,1.8926384431292333,3.4471431812501847,92.64450689912206,81.14330309886016
90,64,Multi-cover greedy,10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayA,d708670db0b5,66.88799038921111,17.333499005964214,-23.11200961078889,-46.666500994035786,15,15,15,1.9642938346465424,3.4471431812501847,92.53240863732839,81.14330309886016
