test_month,P_min_pct,S_min_pct,policy,fit_method,fit_months,fit_status,n_links,selected_links,subset_hash,packet_coverage_pct,worst_sensor_coverage_pct,median_sensor_coverage_pct,n_active_sensors,meets_packet_threshold,meets_sensor_threshold,meets_both_thresholds,test_oracle_n_links,budget_minus_test_oracle,subset_jaccard_with_test_oracle,is_initial_observation_cold_start,is_before_frozen_policy_available
2024-07,98,90,previous_month,coverage_only,2024-06,Feasible,11,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA,eab7e0605c2ef02e,97.56905800997886,91.78473491773309,98.55639833618791,9,False,True,False,11,0,0.5714285714285714,False,False
2024-07,98,90,expanding_window,coverage_only,2024-02;2024-03;2024-04;2024-05;2024-06,Feasible,13,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA,b895b38864b202d9,98.23681676649701,93.46383170210372,98.55639833618791,9,True,True,True,11,2,0.5,False,False
2024-07,98,90,previous_month,exact,2024-06,Optimal,11,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA,eab7e0605c2ef02e,97.56905800997886,91.78473491773309,98.55639833618791,9,False,True,False,11,0,0.5714285714285714,False,False
2024-07,98,90,expanding_window,exact,2024-02;2024-03;2024-04;2024-05;2024-06,Optimal,13,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA,b895b38864b202d9,98.23681676649701,93.46383170210372,98.55639833618791,9,True,True,True,11,2,0.5,False,False
2024-07,98,90,frozen_initial_window,proposed,2024-02;2024-03;2024-04,Feasible,14,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor03→gatewayC;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA,41373d6960c195b8,98.6332203728945,93.46383170210372,99.9882005899705,9,True,True,True,11,3,0.5625,False,False
2024-07,98,90,frozen_initial_window,multicover,2024-02;2024-03;2024-04,Feasible,14,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor03→gatewayC;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA,41373d6960c195b8,98.6332203728945,93.46383170210372,99.9882005899705,9,True,True,True,11,3,0.5625,False,False
2024-07,98,90,frozen_initial_window,coverage_only,2024-02;2024-03;2024-04,Feasible,14,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor03→gatewayC;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA,41373d6960c195b8,98.6332203728945,93.46383170210372,99.9882005899705,9,True,True,True,11,3,0.5625,False,False
2024-07,98,90,retrospective_oracle,exact,2024-07,Optimal,11,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayC;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,4302cf2a66209441,98.4606535032325,92.29498525073747,99.09121507909795,9,True,True,True,11,0,1.0,False,False
2024-08,90,80,previous_month,proposed,2024-07,Feasible,9,sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayC;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,6cde103f9014589e,93.72059235167882,78.71890547263682,96.93706628379995,9,True,False,False,9,0,0.5,False,False
2024-08,90,80,expanding_window,proposed,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07,Feasible,9,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,a3ace494bf9be893,95.27744824920357,89.02635160212792,96.2623497202714,9,True,True,True,9,0,0.6363636363636364,False,False
2024-08,90,80,previous_month,multicover,2024-07,Feasible,9,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayC;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,6d4d30ee26226959,94.18578302653853,78.71890547263682,96.93706628379995,9,True,False,False,9,0,0.6363636363636364,False,False
2024-08,90,80,expanding_window,multicover,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07,Feasible,9,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,a3ace494bf9be893,95.27744824920357,89.02635160212792,96.2623497202714,9,True,True,True,9,0,0.6363636363636364,False,False
2024-08,90,80,previous_month,coverage_only,2024-07,Feasible,9,sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayC;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,6cde103f9014589e,93.72059235167882,78.71890547263682,96.93706628379995,9,True,False,False,9,0,0.5,False,False
2024-08,90,80,expanding_window,coverage_only,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07,Feasible,9,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,a3ace494bf9be893,95.27744824920357,89.02635160212792,96.2623497202714,9,True,True,True,9,0,0.6363636363636364,False,False
2024-08,90,80,previous_month,exact,2024-07,Optimal,9,sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayC;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,6cde103f9014589e,93.72059235167882,78.71890547263682,96.93706628379995,9,True,False,False,9,0,0.5,False,False
2024-08,90,80,expanding_window,exact,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07,Optimal,9,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,a3ace494bf9be893,95.27744824920357,89.02635160212792,96.2623497202714,9,True,True,True,9,0,0.6363636363636364,False,False
2024-08,90,80,frozen_initial_window,proposed,2024-02;2024-03;2024-04,Feasible,9,sensor01→gatewayA;sensor02→gatewayA;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,5116df5a05fbbfe0,91.2653452941098,68.66693927622163,95.4512893982808,9,True,False,False,9,0,0.5,False,False
2024-08,90,80,frozen_initial_window,multicover,2024-02;2024-03;2024-04,Feasible,9,sensor01→gatewayA;sensor02→gatewayA;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,5116df5a05fbbfe0,91.2653452941098,68.66693927622163,95.4512893982808,9,True,False,False,9,0,0.5,False,False
2024-08,90,80,frozen_initial_window,coverage_only,2024-02;2024-03;2024-04,Feasible,9,sensor01→gatewayA;sensor02→gatewayA;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,5116df5a05fbbfe0,91.2653452941098,68.66693927622163,95.4512893982808,9,True,False,False,9,0,0.5,False,False
2024-08,90,80,retrospective_oracle,exact,2024-08,Optimal,9,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,6d0e4a795f1bf86d,95.83061194567,89.02635160212792,97.70773638968481,9,True,True,True,9,0,1.0,False,False
2024-08,95,85,previous_month,proposed,2024-07,Feasible,9,sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayC;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,6cde103f9014589e,93.72059235167882,78.71890547263682,96.93706628379995,9,False,False,False,9,0,0.5,False,False
2024-08,95,85,expanding_window,proposed,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07,Feasible,10,sensor01→gatewayA;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,653063214fd849c6,95.3507591005425,89.02635160212792,96.2623497202714,9,True,True,True,9,1,0.5833333333333334,False,False
2024-08,95,85,previous_month,multicover,2024-07,Feasible,9,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayC;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,6d4d30ee26226959,94.18578302653853,78.71890547263682,96.93706628379995,9,False,False,False,9,0,0.6363636363636364,False,False
2024-08,95,85,expanding_window,multicover,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07,Feasible,10,sensor01→gatewayA;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,653063214fd849c6,95.3507591005425,89.02635160212792,96.2623497202714,9,True,True,True,9,1,0.5833333333333334,False,False
2024-08,95,85,previous_month,coverage_only,2024-07,Feasible,9,sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayC;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,6cde103f9014589e,93.72059235167882,78.71890547263682,96.93706628379995,9,False,False,False,9,0,0.5,False,False
2024-08,95,85,expanding_window,coverage_only,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07,Feasible,10,sensor01→gatewayA;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,653063214fd849c6,95.3507591005425,89.02635160212792,96.2623497202714,9,True,True,True,9,1,0.5833333333333334,False,False
2024-08,95,85,previous_month,exact,2024-07,Optimal,9,sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayC;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,6cde103f9014589e,93.72059235167882,78.71890547263682,96.93706628379995,9,False,False,False,9,0,0.5,False,False
2024-08,95,85,expanding_window,exact,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07,Optimal,10,sensor01→gatewayA;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,653063214fd849c6,95.3507591005425,89.02635160212792,96.2623497202714,9,True,True,True,9,1,0.5833333333333334,False,False
2024-08,95,85,frozen_initial_window,proposed,2024-02;2024-03;2024-04,Feasible,10,sensor01→gatewayA;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,653063214fd849c6,95.3507591005425,89.02635160212792,96.2623497202714,9,True,True,True,9,1,0.5833333333333334,False,False
2024-08,95,85,frozen_initial_window,multicover,2024-02;2024-03;2024-04,Feasible,10,sensor01→gatewayA;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,653063214fd849c6,95.3507591005425,89.02635160212792,96.2623497202714,9,True,True,True,9,1,0.5833333333333334,False,False
2024-08,95,85,frozen_initial_window,coverage_only,2024-02;2024-03;2024-04,Feasible,10,sensor01→gatewayA;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,653063214fd849c6,95.3507591005425,89.02635160212792,96.2623497202714,9,True,True,True,9,1,0.5833333333333334,False,False
2024-08,95,85,retrospective_oracle,exact,2024-08,Optimal,9,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,6d0e4a795f1bf86d,95.83061194567,89.02635160212792,97.70773638968481,9,True,True,True,9,0,1.0,False,False
2024-08,98,90,previous_month,proposed,2024-07,Feasible,11,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayC;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,4302cf2a66209441,97.64205643602628,91.5478615071283,98.13047962867458,9,False,True,False,12,-1,0.7692307692307693,False,False
2024-08,98,90,expanding_window,proposed,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07,Feasible,13,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA,b895b38864b202d9,98.35517108086853,95.4512893982808,98.4111814598017,9,True,True,True,12,1,0.6666666666666666,False,False
2024-08,98,90,previous_month,multicover,2024-07,Feasible,11,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayC;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,4302cf2a66209441,97.64205643602628,91.5478615071283,98.13047962867458,9,False,True,False,12,-1,0.7692307692307693,False,False
2024-08,98,90,expanding_window,multicover,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07,Feasible,13,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA,b895b38864b202d9,98.35517108086853,95.4512893982808,98.4111814598017,9,True,True,True,12,1,0.6666666666666666,False,False
2024-08,98,90,previous_month,coverage_only,2024-07,Feasible,11,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayC;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,4302cf2a66209441,97.64205643602628,91.5478615071283,98.13047962867458,9,False,True,False,12,-1,0.7692307692307693,False,False
2024-08,98,90,expanding_window,coverage_only,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07,Feasible,13,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA,b895b38864b202d9,98.35517108086853,95.4512893982808,98.4111814598017,9,True,True,True,12,1,0.6666666666666666,False,False
2024-08,98,90,previous_month,exact,2024-07,Optimal,11,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayC;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,4302cf2a66209441,97.64205643602628,91.5478615071283,98.13047962867458,9,False,True,False,12,-1,0.7692307692307693,False,False
2024-08,98,90,expanding_window,exact,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07,Optimal,13,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA,b895b38864b202d9,98.35517108086853,95.4512893982808,98.4111814598017,9,True,True,True,12,1,0.6666666666666666,False,False
2024-08,98,90,frozen_initial_window,proposed,2024-02;2024-03;2024-04,Feasible,14,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor03→gatewayC;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA,41373d6960c195b8,98.7723764712155,95.4512893982808,99.93814177904244,9,True,True,True,12,2,0.7333333333333333,False,False
2024-08,98,90,frozen_initial_window,multicover,2024-02;2024-03;2024-04,Feasible,14,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor03→gatewayC;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA,41373d6960c195b8,98.7723764712155,95.4512893982808,99.93814177904244,9,True,True,True,12,2,0.7333333333333333,False,False
2024-08,98,90,frozen_initial_window,coverage_only,2024-02;2024-03;2024-04,Feasible,14,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor03→gatewayC;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA,41373d6960c195b8,98.7723764712155,95.4512893982808,99.93814177904244,9,True,True,True,12,2,0.7333333333333333,False,False
2024-08,98,90,retrospective_oracle,exact,2024-08,Optimal,12,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA,cd2c8a168b473a4f,98.83502392599603,96.93706628379995,98.9525056540888,9,True,True,True,12,0,1.0,False,False
2024-09,90,80,previous_month,proposed,2024-08,Feasible,9,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,6d0e4a795f1bf86d,96.01012318260466,86.88077743541123,98.13996744943036,9,True,True,True,9,0,0.6363636363636364,False,False
2024-09,90,80,expanding_window,proposed,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08,Feasible,9,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,a3ace494bf9be893,95.09077292565142,86.88077743541123,95.20278099652376,9,True,True,True,9,0,0.38461538461538464,False,False
2024-09,90,80,previous_month,multicover,2024-08,Feasible,9,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,6d0e4a795f1bf86d,96.01012318260466,86.88077743541123,98.13996744943036,9,True,True,True,9,0,0.6363636363636364,False,False
2024-09,90,80,expanding_window,multicover,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08,Feasible,9,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,a3ace494bf9be893,95.09077292565142,86.88077743541123,95.20278099652376,9,True,True,True,9,0,0.38461538461538464,False,False
2024-09,90,80,previous_month,coverage_only,2024-08,Feasible,9,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,6d0e4a795f1bf86d,96.01012318260466,86.88077743541123,98.13996744943036,9,True,True,True,9,0,0.6363636363636364,False,False
2024-09,90,80,expanding_window,coverage_only,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08,Feasible,9,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,a3ace494bf9be893,95.09077292565142,86.88077743541123,95.20278099652376,9,True,True,True,9,0,0.38461538461538464,False,False
2024-09,90,80,previous_month,exact,2024-08,Optimal,9,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,6d0e4a795f1bf86d,96.01012318260466,86.88077743541123,98.13996744943036,9,True,True,True,9,0,0.6363636363636364,False,False
2024-09,90,80,expanding_window,exact,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08,Optimal,9,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,a3ace494bf9be893,95.09077292565142,86.88077743541123,95.20278099652376,9,True,True,True,9,0,0.38461538461538464,False,False
2024-09,90,80,frozen_initial_window,proposed,2024-02;2024-03;2024-04,Feasible,9,sensor01→gatewayA;sensor02→gatewayA;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,5116df5a05fbbfe0,91.40820700875449,71.31074232336282,94.02464543129504,9,True,False,False,9,0,0.2857142857142857,False,False
2024-09,90,80,frozen_initial_window,multicover,2024-02;2024-03;2024-04,Feasible,9,sensor01→gatewayA;sensor02→gatewayA;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,5116df5a05fbbfe0,91.40820700875449,71.31074232336282,94.02464543129504,9,True,False,False,9,0,0.2857142857142857,False,False
2024-09,90,80,frozen_initial_window,coverage_only,2024-02;2024-03;2024-04,Feasible,9,sensor01→gatewayA;sensor02→gatewayA;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,5116df5a05fbbfe0,91.40820700875449,71.31074232336282,94.02464543129504,9,True,False,False,9,0,0.2857142857142857,False,False
2024-09,90,80,retrospective_oracle,exact,2024-09,Optimal,9,sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayC;sensor06→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,df7247ee941ecdb2,96.44268264339023,88.62289642095283,98.27779857731187,9,True,True,True,9,0,1.0,False,False
2024-09,95,85,previous_month,proposed,2024-08,Feasible,9,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,6d0e4a795f1bf86d,96.01012318260466,86.88077743541123,98.13996744943036,9,True,True,True,9,0,0.6363636363636364,False,False
2024-09,95,85,expanding_window,proposed,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08,Feasible,10,sensor01→gatewayA;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,653063214fd849c6,95.13596570513648,86.88077743541123,95.20278099652376,9,True,True,True,9,1,0.35714285714285715,False,False
2024-09,95,85,previous_month,multicover,2024-08,Feasible,9,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,6d0e4a795f1bf86d,96.01012318260466,86.88077743541123,98.13996744943036,9,True,True,True,9,0,0.6363636363636364,False,False
2024-09,95,85,expanding_window,multicover,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08,Feasible,10,sensor01→gatewayA;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,653063214fd849c6,95.13596570513648,86.88077743541123,95.20278099652376,9,True,True,True,9,1,0.35714285714285715,False,False
2024-09,95,85,previous_month,coverage_only,2024-08,Feasible,9,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,6d0e4a795f1bf86d,96.01012318260466,86.88077743541123,98.13996744943036,9,True,True,True,9,0,0.6363636363636364,False,False
2024-09,95,85,expanding_window,coverage_only,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08,Feasible,10,sensor01→gatewayA;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,653063214fd849c6,95.13596570513648,86.88077743541123,95.20278099652376,9,True,True,True,9,1,0.35714285714285715,False,False
2024-09,95,85,previous_month,exact,2024-08,Optimal,9,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,6d0e4a795f1bf86d,96.01012318260466,86.88077743541123,98.13996744943036,9,True,True,True,9,0,0.6363636363636364,False,False
2024-09,95,85,expanding_window,exact,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08,Optimal,10,sensor01→gatewayA;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,653063214fd849c6,95.13596570513648,86.88077743541123,95.20278099652376,9,True,True,True,9,1,0.35714285714285715,False,False
